name,cas,comptype,formula,molar_mass_kg_per_mol,liquid_density_kg_per_m3,tc_k,pc_pa,acentric_factor,normal_boiling_point_k,mwavg,critical_volume_m3_per_mol,href,cpa,cpb,cpc,cpd,cpe,antoine_type,antoinea,antoineb,antoinec,antoined,antoinee,dipole_moment_debye,viscosity_correction_factor,ljdiameter,ljeps,sphericalcoreradius,liqvisc1,liqvisc2,liqvisc3,liqvisc4,gibbsenergyofformation,dielectricparameter1,dielectricparameter2,dielectricparameter3,dielectricparameter4,dielectricparameter5,ioniccharge,referencestatetype,henrycoef1,henrycoef2,henrycoef3,henrycoef4,schwartzentruber1,schwartzentruber2,schwartzentruber3,liquidconductivity1,liquidconductivity2,liquidconductivity3,parachor,heatoffusion,triplepointdensity,triplepointpressure,triplepointtemperature,meltingpointtemperature,enthalpyofformation,absoluteentropy,soliddensitycoefs1,soliddensitycoefs2,soliddensitycoefs3,soliddensitycoefs4,heatofvaporizationcoefs1,heatofvaporizationcoefs2,heatofvaporizationcoefs3,heatofvaporizationcoefs4,stddens,mc1,mc2,mc3,twucoon1,twucoon2,twucoon3,associationsites,associationscheme,racketzcpa,volcorrcpa_t,associationboundingvolume_srk,associationenergy,acpa_srk,bcpa_srk,mcpa_srk,acpa_pr,bcpa_pr,mcpa_pr,associationboundingvolume_pr,antoinesolida,antoinesolidb,antoinesolidc,hsub,criticalviscosity,hydratea1small,hydrateb1small,hydratea1large,hydrateb1large,hydratea2small,hydrateb2small,hydratea2large,hydrateb2large,hydrateformer,msaft,sigma_saft_m,epsiksaft,associationboundingvolume_pcsaft,associationenergy_pcsaft,ljdiameterhydrate,ljepshydrate,sphericalcoreradiushydrate,deshmationicdiameter,waxformer,b2_largegf,a1_smallgf,b1_smallgf,a1_largegf,b1_largegf,a2_smallgf,b2_smallgf,a2_largegf,cpsolid1,cpsolid2,cpsolid3,cpsolid4,cpliquid1,cpliquid2,cpliquid3,cpliquid4,cpliquid5,mcpr1,mcpr2,mcpr3,parachor_cpa,lambdarsaftvrmie,lambdaasaftvrmie,msaftvrmie,sigma_saft_vr_mie_m,epsiksaftvrmie,associationenergy_saftvrmie,associationvolume_saftvrmie,umrcpa_mc1,umrcpa_mc2,umrcpa_mc3,umrcpa_mc4,umrcpa_mc5,umrcpa_a0,umrcpa_b,umrcpa_assocenergy,umrcpa_assocvolume,umrcpa_associating,umrcpa_racketz,citation
4-methylnonane,17301-94-9,HC,C10H22,0.14228168,734.7289999999999,610.0,2160000.0,0.465,439.15,142.28168,0.000583,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,18133.0,1000.0,0.00611,174.7,174.15,-254720.0,541.74,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
5-ethyltetralin,42775-75-7,HC,C12H16,0.16025544,917.6999999999999,737.62,2773000.0,0.424,521.17,160.25544,0.0005484999999999999,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,15063.0,1000.0,0.00611,228.65,228.65,9560.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
5-methyl-3-heptene,13172-91-3,HC,C8H16,0.11221263999999999,717.5,564.74,2694000.0,0.328,385.15,112.21264,0.0004588,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,13155.0,1000.0,0.00611,159.84,159.84,-96510.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
5-methyl-3-heptyne,61228-09-9,HC,C8H14,0.11019675999999999,738.6,583.11276,3025605.1,0.28866083,391.2,110.19676,0.0004395,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,16075.0,1000.0,0.00611,271.02,271.02,58570.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
5-methylnonane,15869-85-9,HC,C10H22,0.14228168,735.111,609.8,2160000.0,0.456,437.15,142.28168,0.000583,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,18133.0,1000.0,0.00611,186.7,185.3,-258600.0,536.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
5-undecene,764-96-5,HC,C11H22,0.15429238,744.7,637.8399999999999,2023000.0,0.504,465.45,154.29238,0.0006377999999999999,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,24448.0,1000.0,0.00611,189.35,189.35,-153150.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
1-butyl-2-methylbenzene,1595-11-5,HC,C11H16,0.14824474,846.7,683.67,2608000.0,0.442,477.575,148.24474,0.0005434999999999999,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,17898.0,1000.0,0.00611,252.67,252.67,-41700.0,472.32,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
"2-ethyl-1,3-dimethylbenzene",2870-04-4,HC,C10H14,0.13421816,928.3000000000001,665.0999999999999,2929306.0,0.4359,463.15,134.21816,0.00044619999999999995,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,14919.0,1000.0,0.00611,257.05,257.05,-26230.0,421.67,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
biphenyl,92-52-4,HC,C12H10,0.15420779999999998,1029.4399999999998,773.0,3379999.9999999995,0.403,528.3499999999999,154.2078,0.0004969999999999999,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,0.0,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,18570.0,1000.0,0.00611,342.08942,342.575,181400.0,391.24,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
butylbenzene,104-51-8,HC,C10H14,0.13421816,863.174,660.5,2890000.0,0.392,456.45,134.21816,0.0004969999999999999,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,0.4,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,11220.0,1000.0,0.00611,185.21631,185.15,-11800.0,437.86,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
cis-2-octene,7642-04-8,HC,C8H16,0.11221263999999999,720.0999999999999,572.0,2590000.0,0.389,398.75,112.21264,0.00046199999999999995,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,16678.0,1000.0,0.00611,171.85,171.85,-94510.0,466.84,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
cis-2-heptene,6443-92-1,HC,C7H14,0.09818605999999999,711.1659999999999,548.5,3000000.0,0.294,370.15,98.18606,0.00041,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,14088.0,1000.0,0.00611,163.9,163.9,-69200.0,422.66,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
cis-2-pentene,627-20-3,HC,C5H10,0.07013290000000001,659.575,475.0,3690000.0,0.233,310.04999999999995,70.1329,0.000301,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,0.28,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,7110.0,1000.0,0.00611,121.813254,127.55,-27600.0,347.37,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
cis-3-hexene,13269-52-8,HC,C6H12,0.08415948000000001,673.9000000000001,507.0,3180000.0,0.292,340.21,84.15948,0.000352,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,0.0,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,11498.0,1000.0,0.00611,158.95,158.95,-54400.0,189.0,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
cis-3-octene,14850-22-7,HC,C8H16,0.11221263999999999,724.977,569.0,2590000.0,0.38,396.15,112.21264,0.000461,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,16678.0,1000.0,0.00611,163.15,163.15,-93710.0,482.27,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
cis-4-octene,14850-23-8,HC,C8H16,0.11221263999999999,698.8,566.0,2550000.0,0.339,395.54999999999995,112.21264,0.000472,1374.6,36.54003,-0.034802404,0.000116811,-1.3e-07,5.254448e-11,none,0.0,0.0,0.0,0.0,0.0,1.8,0.076,2.52,809.1,0.0,-27.952757828,4665.22592993,0.052323342,-3.8356e-05,-229000.0,-19.2905,29814.5,-0.019678,0.000132,-3.11e-07,0.0,solvent,0.0,0.0,0.0,0.0,0.054783425,0.094678512,-2.267329403,-0.384,0.00525,-6.37e-06,52.8786226,16678.0,1000.0,0.00611,166.8,166.8,-94600.0,459.13,0.0,0.0,0.0,0.0,52100000.0,0.32,-0.212,0.258,0.999,1.087,-0.638,0.635,0.168272437,0.908482584,5.240427372,4.0,4C,0.296941807,0.000718744,0.0692,16655.0,12277.0,1.4515,0.67359,13855.59696,1.456360879,0.664155324,0.046473789,17.38710706,-6141.762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0656,3.0007000000000003e-10,366.51,0.034868,20790.8198,2.52,809.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.49,140.52,0.0,0.0,276370.0,-2090.1,8.125,-0.014116,9.37e-06,0.923656,-0.37937,0.442429,52.419867266,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NeqSim v3.20.0 COMP.csv (Equinor/NTNU), Apache-2.0, retrieved 2026-09-18"
